número,status,fecha_dictamen
94869-889-MH,1,12-08-2019
83741-36454-JB,1,03-03-1994
50342-37932-MD,1,07-04-2016
19276-59590-FD,1,18-10-2014
56530-11105-BE,0,19-01-2004
66723-89972-EN,0,08-12-2014
51846-35730-HJ,1,07-09-1997
16973-56808-AG,1,31-07-1994
89165-99202-BA,0,25-05-2018
11992-15712-KH,0,23-09-1990
78132-15295-LI,1,18-02-1999
42807-12802-MO,0,28-02-2019
33756-40666-MN,1,03-07-2005
21219-6931-FG,0,10-07-2016
82953-7730-BB,1,12-05-2017
86635-60941-AN,1,09-02-2001
47734-47150-BF,1,18-12-2011
19967-94224-MD,0,02-03-2005
98958-52300-BO,1,30-08-2017
98691-77280-FA,1,25-01-2010
80778-29384-FM,0,20-09-2018
2947-93016-OM,1,18-02-2015
47203-6600-DI,1,22-06-2017
34940-67338-IB,1,26-08-2019
68508-65212-HI,1,14-02-2003
42760-72836-BM,0,19-12-1988
97105-27930-OK,0,17-08-2019
61334-74252-DI,1,17-10-1996
39996-31215-LO,1,16-06-2002
49959-90034-GO,0,09-06-2009
25999-69032-JO,0,22-12-2004
12177-79609-LB,1,05-03-2016
82990-84908-IJ,0,23-05-2018
54993-89786-AK,0,13-06-2019
8928-74797-JN,1,21-02-2019
5055-50452-KO,0,27-07-2013
20210-43274-MA,0,08-05-2019
50662-20944-DJ,1,01-07-2011
24081-40592-IN,1,06-09-1996
66699-12579-FM,1,27-12-2017
14094-96348-KL,1,18-11-2012
81478-50474-LA,0,09-11-1991
70197-47622-HD,1,12-08-2019
11487-5277-MO,1,27-08-1992
98276-52811-HH,0,04-09-2009
16897-62638-OO,1,13-12-2016
62393-17866-KI,0,02-08-2019
24407-30806-AG,1,26-11-2018
54677-68508-JK,1,07-01-2014
97304-17667-GE,0,03-02-2019
72870-78406-DO,0,14-11-1999
18103-8715-NG,1,20-04-2018
56346-99393-GN,0,23-09-2010
43550-95207-EF,1,05-04-2017
57382-48953-HO,1,04-07-2019
20569-81633-NB,0,30-07-2019
73894-46474-BB,1,22-12-2015
74225-87206-IM,0,19-02-2000
35168-56113-MB,0,15-01-2018
66418-69704-GJ,1,14-10-2018
91659-64978-AK,1,28-12-2007
7746-53673-FF,0,25-06-2017
5151-16815-DN,1,27-03-2009
60174-54917-LL,0,28-09-2007
32211-86324-BB,1,09-02-2012
28180-10909-GG,1,13-08-2019
70440-66845-BB,0,27-03-2019
26415-28243-AG,0,08-07-2014
19944-2222-AK,0,30-07-2019
96573-16418-HO,1,28-06-2017
33611-40909-NM,1,11-01-2018
94810-63183-IL,1,24-05-1994
86525-59179-JL,0,02-10-2009
3360-93885-NL,1,20-03-2017
41289-78818-IL,0,22-04-2016
59701-5287-BD,1,05-11-1981
97439-59363-AI,1,03-03-2016
75036-65275-HK,0,28-02-2004
5090-93447-JN,0,19-12-2006
38628-14914-JE,0,26-08-1999
11955-16891-II,0,19-11-2015
70708-73283-LJ,1,04-06-2019
69920-89888-BM,0,04-03-2014
75841-66240-LM,0,22-10-2017
68062-69059-NG,1,27-08-2017
96977-48887-GK,0,12-01-2019
23719-80145-HI,1,03-08-2009
18319-87452-HI,1,02-06-2014
55664-27186-GJ,0,04-05-2002
34179-88687-EB,0,13-05-2006
18517-61620-IN,1,22-04-2018
10577-97873-EJ,1,08-07-2019
60649-96176-ON,1,30-12-2009
76824-57341-BM,0,17-06-2014
29657-37773-BE,1,16-02-2003
76992-17558-JD,1,20-01-2018
84565-32980-OG,0,27-02-2003
96223-51576-HB,0,07-01-2007
49671-94135-MH,1,28-12-2017
72038-92048-DF,1,06-10-2011
27796-75870-GE,1,31-05-2015
57426-85560-OB,0,21-07-2010
89410-5664-EL,1,17-12-2010
93131-77659-BH,0,27-11-2013
62427-92793-II,0,04-11-1995
47099-29636-OA,0,01-07-2018
33451-87161-EH,1,24-05-2019
84597-18292-EJ,1,27-02-2007
54684-70570-LK,1,27-11-2014
41905-10024-GA,1,05-07-2019
6325-11636-LK,1,26-04-2007
93802-63821-GH,1,17-10-2007
61070-77944-LG,1,13-02-2013
58410-8552-JI,1,23-08-2003
62712-5912-GD,0,16-09-2018
73128-70254-KL,1,05-03-1982
76287-5334-BD,0,28-04-2005
56987-44515-AN,0,29-06-2018
8616-27903-JI,0,09-06-2009
46248-17712-BD,0,18-04-2015
65129-3293-FK,0,21-05-2009
96569-55924-NN,1,11-04-2004
47054-95858-NL,1,15-05-2019
95420-67304-LL,0,03-05-1996
9661-80290-GL,0,26-09-2015
70843-65615-DA,0,26-04-1996
45834-25510-OI,0,08-12-2018
85687-63026-GB,1,03-03-2017
72601-6841-DJ,1,02-02-2016
15173-13427-BD,1,23-07-2019
74926-58176-ME,1,20-06-2011
85848-72091-FJ,1,03-08-2013
16638-41862-BB,0,03-04-2016
46254-45131-DB,1,01-08-2019
93658-31767-BL,0,15-06-1982
32387-9760-DA,1,06-05-2007
44408-96763-GN,0,09-05-1981
8747-4018-MD,0,05-07-2019
8780-34116-FN,1,22-06-2013
43268-88910-MN,0,08-07-2016
1397-11807-GJ,0,19-09-2015
57017-63849-ML,0,29-07-2018
86867-66603-OL,0,09-06-2005
23526-90027-BM,1,02-06-2000
4050-46473-HH,0,23-05-2017
57503-12986-NA,0,09-02-1992
25055-74501-DG,0,06-11-2005
64407-51428-LI,0,03-01-2018
63875-39677-HG,0,21-11-2010
77573-93529-KH,1,13-11-2004
56501-31047-IB,0,08-03-2003
60730-39074-FL,1,14-01-2019
87494-23953-NM,0,06-07-2015
98539-55635-JB,1,24-10-2017
19200-16736-MJ,0,03-12-2000
57159-60476-BI,0,05-07-2004
25900-17295-EB,0,25-04-2014
19087-37387-HG,0,19-09-2010
48535-68043-JF,0,05-06-2004
85683-84718-LD,1,08-10-2007
60964-94646-BL,0,29-05-2019
55781-8711-FN,1,14-02-2018
6545-68353-ML,1,28-09-2012
1379-18514-AM,1,19-07-2019
54965-29995-EM,0,15-02-2011
64301-12411-OJ,0,25-12-2001
89898-83193-HF,0,16-12-2018
70516-6436-BE,0,04-02-2012
12571-28336-FI,1,02-02-2018
32646-14810-MB,0,08-01-2004
69077-37970-BJ,1,09-09-2012
52403-50019-OB,1,28-01-2017
20999-49345-KB,1,26-10-1990
21122-72596-GM,0,21-04-1991
82512-86188-LD,1,05-10-2007
7403-83772-OB,0,03-03-2004
17530-98930-AK,1,14-03-2018
10853-13171-HL,1,28-08-2012
41911-16387-IE,1,04-06-1990
38452-25143-GO,1,26-05-1972
43128-81227-KH,1,13-01-2018
64771-74476-JO,1,05-03-2013
60222-14488-FJ,1,16-02-2016
67711-55336-EA,1,22-11-2009
52031-28209-HE,0,27-06-2017
79951-46236-BE,0,17-01-2016
57796-60925-GF,0,29-11-2018
92361-15005-JB,1,28-09-1993
74647-31249-FH,1,30-01-2008
89258-33924-DB,1,17-09-2018
1646-5815-NJ,0,28-08-2016
56914-11995-LA,0,08-07-2018
99622-78099-HN,0,22-11-2009
6781-80663-KI,0,07-10-2010
63706-61545-JB,1,04-09-2000
65237-18957-BA,0,22-05-2016
66072-28996-FM,0,07-05-2006
40696-66037-AK,1,28-12-2000
58215-57561-ML,1,17-01-2002
4098-33364-EL,1,21-05-2012
21288-52634-BG,0,25-09-2018
72057-22081-MM,0,22-01-2010
39807-16755-BM,1,10-04-2019
70507-50065-OA,1,30-04-2016
65830-24020-GL,1,04-12-1996
6626-75506-EN,0,05-11-2017
85567-68485-DD,0,16-06-2019
95742-41232-BL,1,18-05-2011
6328-47444-EE,0,12-06-1979
95008-82783-DE,0,02-09-1991
36649-77004-OL,0,14-06-2018
1076-87385-IL,0,02-04-1971
4920-68528-DL,0,04-02-2017
66353-4655-LM,1,24-12-2002
12330-51355-AA,0,07-04-2016
8079-3955-HO,1,11-08-2019
72167-47308-DA,1,29-04-2013
34524-89176-EL,1,14-09-2017
36544-8811-IM,0,27-12-2018
57796-10934-AD,0,13-08-2019
61301-76695-LF,1,05-11-2009
28080-96626-AH,0,06-01-2019
17301-80540-JD,0,05-10-2016
25511-82686-BA,0,14-03-2019
98542-1569-BA,1,20-10-2016
81412-13527-NE,0,21-04-2010
26299-16822-JK,1,22-08-2015
69794-21681-JB,0,19-07-2018
95473-25088-NJ,1,21-08-2017
67067-57510-HL,1,15-06-1992
56508-76625-EF,0,18-10-2018
3746-99796-BM,1,01-02-2016
50482-96209-DM,1,29-05-2016
13036-20034-ML,0,12-09-2009
76506-93013-LB,0,20-07-1997
90796-7752-KE,0,04-02-2016
78128-35970-BH,0,20-09-1983
64461-77518-GG,1,29-03-2005
55786-91131-JL,1,14-05-2012
73593-24865-EG,1,13-01-2008
95345-2841-MD,1,25-09-2011
67267-14320-FG,1,01-11-2002
53181-60830-LI,0,29-04-2012
61847-31892-BK,1,09-07-2007
56416-19094-FD,0,06-02-2019
34573-12905-KD,0,11-06-2017
34501-18994-ID,1,16-06-2019
92476-6761-OD,0,24-05-2019
47239-96769-BF,0,13-03-2008
15768-21103-BB,0,29-09-2016
30113-74089-OI,0,25-01-2019
43244-65024-KI,1,27-01-2003
80201-51468-BG,1,10-12-2007
85758-83360-LO,0,27-11-2013
69849-44928-BG,1,13-02-1990
11997-30192-EK,0,05-01-2018
45287-39198-JL,0,22-09-2012
76753-87016-EB,1,22-10-2006
40827-48056-MG,1,09-12-2018
43799-501-BB,0,03-07-2018
95745-80699-BE,0,09-08-2008
80661-74060-MA,1,08-03-1984
62887-26602-DO,0,01-11-2016
8225-34335-IB,0,13-12-2017
40656-15470-HO,0,30-05-2006
54948-75978-DJ,0,18-09-2018
35210-66479-GK,0,17-04-2010
63958-2012-ID,1,07-08-2006
64327-76979-MD,0,28-09-2012
51212-25936-BE,1,20-09-2014
82362-61917-HF,0,16-05-2010
586-32563-GG,0,18-07-2014
77988-60626-KO,0,13-08-2019
83278-7087-IK,0,29-11-1982
57981-72370-GI,0,21-08-2016
75862-44238-HB,0,18-04-2006
46702-554-GM,0,26-12-2010
78824-83893-KO,0,01-01-2018
68368-28591-HK,0,26-04-2003
20578-96575-AN,1,15-11-2012
6061-80952-MG,0,05-03-1969
91506-12633-OL,0,18-06-2018
94399-25941-JM,0,10-09-2014
45802-76507-FK,0,22-11-1985
47160-47324-FN,1,05-11-2010
29440-24146-DG,1,06-09-2018
36820-53428-BI,0,29-01-2019
44188-77102-EE,0,07-04-2009
3829-73796-JL,1,20-12-2011
21966-70424-HL,1,21-01-2018
2973-77857-BJ,1,17-04-2016
10621-12519-BK,1,01-05-2017
58026-27963-NL,1,16-04-2017
84068-22318-GE,0,17-03-2003
31874-82815-BF,1,07-08-2009
26949-78192-LJ,0,31-12-2013
301-32544-AH,1,12-02-2019
89151-6110-FL,0,26-06-1989
59078-32616-JN,1,05-04-1978
73753-51556-BM,1,15-08-2019
511-88267-BI,1,08-10-2010
29938-92491-LH,0,15-04-2019
55737-79059-MN,1,15-07-2002
76197-18340-GB,1,19-05-2011
54935-36239-DJ,1,06-07-2017
2828-78876-FB,0,05-07-2019
48870-69412-EB,0,15-06-2019
96978-98024-MD,0,20-09-2018
7348-2765-FB,1,04-11-2018
79844-7046-EO,1,25-10-2017
40652-24690-KB,1,25-05-1992
70283-91973-LG,0,28-02-1987
89109-54346-DE,0,19-03-2019
12408-98589-JF,0,24-06-1997
8801-17275-LF,0,10-08-2019
42415-68693-NL,1,18-03-2016
25562-33723-HG,0,25-08-2019
3008-32133-EI,0,11-03-2019
22174-77465-OF,1,21-03-2019
59169-43387-EE,0,23-09-2016
65111-25351-OE,1,23-09-2017
544-7587-FM,0,01-01-2010
86534-65941-II,0,26-08-2017
55345-40895-FE,0,05-06-1996
54575-80761-BL,1,29-07-2019
97203-46447-DH,1,10-02-2019
65306-31591-BA,0,05-12-2007
68215-42666-OJ,0,31-10-2009
58177-1795-IK,1,31-01-1997
34493-9039-ON,1,12-11-2014
51330-39220-NG,1,29-09-1994
93318-17822-BN,1,20-09-1992
24644-23329-MJ,0,10-03-2011
41812-47366-DF,0,05-09-2013
10222-88939-JA,0,31-05-2016
50127-68789-NK,1,05-11-2005
80568-64594-IJ,1,02-06-2013
7845-759-NO,0,02-01-2014
90482-77521-DB,1,03-07-1991
91046-95830-DA,0,13-12-2017
94815-39849-EM,1,22-07-2019
21032-73361-JJ,0,16-05-2019
24814-14725-GL,0,06-08-2014
6130-61074-HO,1,04-05-2004
655-72382-DG,1,26-02-1995
497-90804-OK,1,28-09-2018
61687-7316-BA,1,03-04-2016
87023-75414-KB,1,21-09-2005
59387-56940-DE,1,06-02-2015
13969-73532-DM,1,12-12-1997
81576-13811-HO,0,30-06-1999
14930-53554-OK,0,14-03-1988
38838-23402-IK,0,18-05-2016
12535-24216-NF,1,04-08-2003
20385-62176-OL,0,24-04-2014
98887-40805-IE,1,20-12-1998
93880-98194-BH,1,11-05-2019
6282-66572-HN,1,25-12-2015
1527-24529-IN,1,03-08-2016
40759-76464-EE,1,21-06-1973
95133-53818-ON,0,01-04-2019
1704-80676-EK,0,15-04-2018
59499-85109-FF,1,15-11-2007
53974-80372-NB,0,18-10-2000
50380-33563-DD,0,13-02-2014
35432-69709-MN,1,15-06-1998
44616-15310-LN,0,13-05-1996
80341-31548-HG,1,11-11-2011
41554-51226-OJ,1,08-01-2003
50404-48182-KI,0,30-09-2007
37427-23735-GJ,0,26-11-2017
23625-38848-MO,1,08-10-2010
56151-45303-OF,0,28-02-2011
16106-80403-FA,1,17-01-2019
3915-40699-DF,1,16-05-2013
854-83108-GA,0,18-08-2014
47867-14345-KM,1,24-08-2018
18688-66567-BB,0,18-07-2018
39917-99858-MF,0,12-08-2017
38179-51267-BF,0,20-01-2001
37408-99218-AK,1,16-07-2019
2381-88466-KN,1,03-04-2012
65837-76682-OB,0,30-11-2015
42437-21100-ED,0,11-02-2018
27557-322-HO,1,07-07-2019
14586-18043-JE,1,17-04-2003
33774-95252-MD,1,05-06-1990
54937-5642-FD,1,23-12-2018
27927-60833-OD,0,30-05-2017
76668-54675-AI,1,12-06-2008
70270-14247-OG,0,11-12-2017
32893-31521-BH,0,01-09-2017
56618-71162-BK,0,26-05-2015
21118-48068-NO,0,03-04-2016
61230-38725-HK,0,09-08-2018
24737-87042-BN,0,12-09-2017
73480-41883-KM,1,13-05-2009
33267-53263-FM,1,25-06-2006
84718-25646-EF,0,09-07-2018
96179-7826-GF,1,26-08-2004
69385-8382-GB,1,22-03-2015
57174-70309-BL,0,30-10-2013
72849-13575-MK,0,28-03-2016
1671-82341-BF,1,26-11-2017
72429-94351-FB,1,29-10-1992
35138-19590-BL,1,15-10-2014
9939-77873-IM,1,03-10-2005
29391-8429-MO,1,17-10-2018
36199-94215-MK,0,20-12-2010
5849-98915-IB,0,27-11-1973
57914-86785-HL,1,13-08-2019
37469-7697-NJ,1,18-05-2000
64242-99155-HH,0,08-01-2019
53043-7289-AN,1,20-09-2001
77055-85425-HL,1,02-03-1986
62894-14353-BB,0,29-10-1959
27502-96409-KF,1,18-05-2019
55981-72589-NF,1,18-06-1984
64946-23038-IN,0,05-12-2014
23311-91480-KN,1,14-01-2018
23996-89210-EJ,0,20-05-2010
76627-84585-IL,0,01-05-2015
62524-25469-HM,0,27-02-1977
86626-33620-BN,1,24-08-1996
10806-969-JK,1,23-10-2017
48575-73662-NI,0,01-12-2010
95278-16055-HH,0,05-06-2001
99618-96065-IF,0,19-07-2019
35446-88800-EG,0,03-02-2019
19506-38572-GJ,0,28-09-1995
57356-58870-MI,1,07-02-2012
7895-80464-JJ,0,26-02-2010
30139-93234-DM,0,17-06-2017
30811-40863-OG,1,04-03-2016
2887-14837-DG,0,10-09-2015
28403-16946-ON,0,20-01-2005
98349-61869-LI,1,23-10-2013
35194-97121-JN,0,03-10-2013
20418-2227-BD,0,23-12-2017
28940-64671-EI,1,04-12-2013
23144-99619-BA,0,19-11-1990
58477-7695-BF,0,06-03-2009
61607-92570-JL,1,19-03-2017
79645-90640-OO,0,05-09-2017
49776-93467-EA,0,30-08-2019
39565-97463-JF,1,05-02-2014
83188-70255-DN,1,08-11-2001
54539-83782-OE,1,09-03-2015
43085-90317-AG,0,04-03-2018
86698-79739-LA,0,22-10-2004
71720-73220-HO,0,10-11-1980
10412-73006-JB,1,06-08-2019
40907-87398-HB,0,27-07-2018
39897-15273-HI,0,22-08-2018
27440-47647-OE,1,14-08-2017
10380-12304-AE,1,11-05-1999
41387-65863-AL,1,24-12-2003
76972-45666-BN,0,12-12-2016
94409-80227-BM,1,24-07-2017
70904-6617-EB,0,15-02-2019
25219-84163-EE,1,19-09-2011
51561-65185-LB,1,02-03-2019
50569-87832-BJ,1,11-06-2016
34488-63069-NG,1,09-07-2017
93261-3524-FB,1,11-11-2017
15405-38438-OE,0,03-03-2019
80504-75803-EK,1,03-12-2004
11903-22970-AG,0,31-08-2014
84509-1919-HI,0,16-12-2018
44169-39435-BB,0,24-09-2018
3684-80673-LB,0,19-08-2006
62225-25600-OB,1,04-07-2017
99978-69322-IG,0,14-09-2006
25032-73969-FL,0,14-01-2015
20405-88513-DM,0,04-08-2016
8353-66252-IM,0,18-09-2018
11643-65694-HN,0,12-07-2008
24821-57903-NK,1,14-09-2018
13448-70012-ON,0,11-12-2015
73361-16687-LD,0,07-04-2006
80104-58829-JG,0,24-11-2007
28397-62130-OA,0,16-04-2010
53387-48626-OK,0,16-11-2012
50452-74095-IB,1,30-08-2004
53318-67133-IB,1,14-06-2016
53883-1132-AH,1,19-05-2019
64334-43097-OA,1,21-01-2005
75451-31222-NF,1,17-10-2015
8705-88346-JL,0,26-06-1998
99666-32027-GG,0,18-09-2018
34836-22016-LI,1,07-01-2019
89219-22641-OA,0,15-02-2016
27684-70806-OE,0,08-06-2019
52791-49776-BJ,1,16-09-2013
58707-97787-IF,1,28-05-2019
92810-19268-KB,1,04-10-1994
91439-37471-FF,1,09-08-2008
28681-33421-MO,0,12-06-2014
50329-60777-AO,0,17-08-1978
34518-33579-GO,1,05-03-2009
87263-89639-LA,0,11-10-2015
35280-81866-IG,0,31-10-2012
70300-18903-IN,1,27-08-2019
7563-93783-BO,0,12-06-1988
7841-15888-EI,0,12-02-2008
44204-61354-BN,0,25-06-2019
52213-49552-AF,1,26-03-2019
97248-23019-FB,0,15-08-2019
82871-70578-AK,0,21-07-2016
77860-82686-ED,1,15-09-2003
69877-45733-OD,1,24-07-2015
62420-65575-OM,0,26-03-2017
49164-81437-MO,1,17-01-2014
16681-51228-HE,0,08-03-1996
72567-77612-AH,1,04-06-2019
97608-91436-IN,0,30-08-2014
21563-37793-BH,1,15-04-2019
69525-61195-IN,1,17-01-2017
8161-15981-MA,0,25-01-2010
99643-11705-BF,0,21-08-2016
34324-75005-OF,1,18-10-2016
57055-31422-ED,1,09-11-2012
53619-82077-AH,1,18-10-1987
29902-24885-LH,1,27-05-2008
93423-86464-KL,0,07-04-2006
5131-97229-HE,0,06-02-2018
23430-26622-BK,0,04-04-2018
63103-8909-HN,0,22-08-2017
61326-98527-NL,0,14-12-2018
57983-46044-MF,0,01-09-1999
52562-11311-BH,1,19-10-2002
9931-26134-LI,1,23-02-2013
69813-6032-GB,0,23-02-2011
28062-39954-BH,0,04-02-2019
29675-64167-FJ,1,15-08-2011
18648-85366-FJ,1,12-06-2012
28916-66132-MA,1,06-06-2016
56480-71114-AA,1,22-01-2014
21012-31363-NI,1,05-10-2003
47087-70763-LM,1,07-07-2014
80906-9520-JB,1,20-09-2018
34051-45007-LB,0,25-07-2019
49542-66406-ED,1,16-04-2018
33052-59094-GI,1,24-04-1998
71661-1399-IJ,0,12-08-2019
12882-94291-JB,1,16-04-2010
31859-85849-NB,1,27-03-2018
35144-94993-GN,0,26-04-2013
24989-33895-GE,1,23-04-2018
50755-95548-BB,1,14-01-2008
5633-20965-IB,1,12-02-2019
58999-36227-OI,1,25-03-2019
75325-46909-GA,1,13-11-2006
6639-94071-IK,1,29-11-2011
88688-7885-KA,1,12-09-2010
41615-18654-BD,1,27-05-2008
96478-24787-KN,1,12-11-1998
50614-24648-BN,1,25-04-2005
51874-54976-EA,0,07-01-1995
87744-69121-JK,1,27-11-2001
24264-71630-JA,1,28-07-2019
73478-14227-GE,0,24-10-2016
73448-20777-MB,0,18-11-2006
31716-87883-IB,0,06-02-2015
96008-49301-NB,0,24-01-2013
87788-34906-JB,0,07-07-2019
26073-68902-IB,1,13-11-1993
43749-92620-EI,0,25-06-2014
40041-66528-JE,0,29-03-2010
54364-77191-HG,0,04-01-1982
35257-94370-IG,0,04-03-2001
87732-96763-KH,0,03-11-2013
3484-4880-HI,0,30-05-2014
40539-20374-DK,1,15-11-2016
20763-2669-MN,0,28-11-2005
30099-50835-HB,1,13-11-2005
56539-52224-AO,1,06-03-2016
14493-51928-ML,0,13-04-2017
36105-2614-BA,0,11-01-2019
76690-55905-DE,0,07-12-2008
96981-2203-IH,1,11-02-2019
83366-24031-DE,1,27-08-2005
81076-58338-DB,0,12-06-2018
86720-10098-HD,0,19-12-2012
68696-32405-BF,0,18-12-2017
44420-39504-FG,1,22-03-2009
53153-67482-MA,0,14-03-2019
82696-63904-EG,0,04-07-2012
81337-87277-NO,0,28-02-2017
23570-78128-LF,0,15-04-1967
93694-77608-OF,0,30-08-2008
95037-87511-GI,1,18-11-1995
12283-90922-NL,0,08-07-2003
24036-33196-GO,0,05-04-2019
54149-71567-OD,1,01-09-2017
84436-20241-LL,1,15-09-2005
14645-12806-AI,1,03-03-2019
60972-65663-MM,0,18-07-2019
96949-84864-BK,0,29-01-2012
47836-42622-GA,1,28-05-2018
39413-12159-GL,0,21-12-2003
97773-67554-FM,0,06-03-2003
67094-83967-DG,1,21-04-2019
82093-21522-FJ,0,15-06-2014
86274-97560-BD,0,05-12-2017
6685-78174-MA,1,04-07-2016
99790-15612-NF,0,16-11-2004
47908-69526-NG,1,13-07-1994
35921-28587-GG,0,12-10-2004
5421-87174-IJ,1,09-12-2016
9944-44890-JF,1,29-09-2018
8757-27883-FI,0,02-07-2019
20777-32286-MO,1,07-03-2017
88992-78683-IM,1,16-09-2018
27298-13059-JL,0,20-08-2016
1758-68827-NM,0,22-09-2014
11565-14187-HA,1,18-06-1976
45183-66095-IE,1,28-01-2012
87277-80711-BF,0,31-08-2004
2939-86958-GN,1,29-05-2019
69245-45868-OO,0,17-08-2007
32498-106-GN,1,17-01-2019
16434-49384-DM,0,17-11-2017
11701-56058-HJ,0,08-09-2015
58082-65625-FF,0,29-12-2015
93868-81627-NI,0,13-07-2013
16755-2159-FI,1,02-02-2017
39196-77279-JK,0,17-04-2012
68386-17973-FO,1,10-05-2017
88897-40451-BF,1,27-11-2018
26097-87181-BB,0,06-09-2015
59106-69705-GH,0,08-07-2019
13781-52139-KF,1,26-11-1996
9267-29833-BJ,1,23-06-1996
65813-60845-MO,1,04-07-2019
91700-75951-LH,1,10-05-2008
49251-4566-GL,1,05-03-2014
41277-8593-IB,1,12-02-2015
43883-71703-BD,0,14-10-2013
87225-36800-BB,0,14-01-2012
66976-34767-NA,0,17-01-2005
11261-82897-GH,1,05-06-1965
49905-14508-NF,0,16-04-2005
14346-54524-FF,0,07-06-2019
82794-3514-NL,1,05-07-2019
42315-62873-HO,0,03-02-2014
50492-72015-KK,1,18-02-2019
4897-98337-BI,0,28-07-1999
4232-20185-GI,0,02-02-2018
68106-91222-NE,0,24-09-2016
50556-51781-OL,0,01-01-2015
23966-89556-DB,1,24-12-2015
23414-46241-KI,0,23-09-2016
78210-61943-EL,0,17-09-2016
16934-95009-HM,0,06-10-2016
3052-66044-BD,1,06-03-2012
94187-67408-GF,1,04-05-2014
37453-30553-IL,1,01-12-1968
65207-44565-AG,0,31-07-2019
76790-7352-LN,1,07-09-2008
48973-79241-GF,1,04-06-2015
7488-99507-KA,1,14-07-2019
56650-70437-MI,0,27-07-2002
2211-65849-GG,1,04-05-2017
15675-37557-JJ,1,21-11-1987
39502-77461-BF,0,12-05-2014
60906-86-AG,0,08-08-2012
52494-68829-FM,1,10-06-2012
6897-84026-IB,0,19-07-2015
85773-89760-BM,0,17-08-2017
93744-37862-KL,0,28-08-2019
59623-29195-BE,1,01-12-2016
63121-28159-IG,1,06-06-2004
87919-87565-OD,0,21-02-2016
31969-12999-HB,0,27-06-2015
22741-23607-GD,0,22-11-1997
87058-81390-FE,1,20-12-2002
49834-1068-BA,1,22-09-2017
81666-91780-BB,1,25-03-2007
59216-39212-ME,1,11-10-2010
32873-80426-FG,0,16-06-2018
58616-37733-GB,1,14-01-2008
87763-57421-GB,1,02-12-2014
66369-47085-OM,1,27-07-1971
98390-8051-HI,1,29-11-2015
77446-24749-JO,1,25-04-2012
32698-10579-FN,1,29-03-1994
47203-89775-LI,0,28-10-2018
93394-83881-GA,0,27-10-1997
71215-52698-KE,1,18-11-2013
63533-77788-IJ,0,01-02-1999
36051-46069-BN,0,14-05-2018
21646-6420-BO,0,07-05-2007
43639-18128-EJ,1,19-06-1996
83484-10075-AI,1,15-09-1998
49611-92303-FN,0,03-08-2018
90143-17471-DL,1,25-09-2013
29605-64505-MD,1,29-04-2019
96337-47929-FN,1,20-08-2014
96157-84051-GH,0,05-05-2019
79426-1202-LJ,1,17-08-2003
17697-64699-FD,0,24-12-2018
24658-2633-BE,0,10-01-2019
81101-986-DB,0,29-12-2002
1968-14913-BA,1,29-04-2011
78860-63821-IA,1,26-02-2012
66340-86160-BH,0,05-05-2017
14154-672-JD,1,30-04-2019
68132-85843-BB,0,21-10-2010
34811-24728-DL,1,08-10-2008
93275-73129-LH,0,19-12-2007
72485-46072-FK,0,08-09-2008
17647-8996-BG,1,13-03-2018
71115-93547-LF,0,10-11-1982
24031-33428-LI,1,01-03-2017
33191-59949-OJ,1,08-12-2015
43102-64939-KD,1,19-09-2018
61409-54008-BH,1,22-07-1977
60266-90454-AG,0,04-08-1997
46266-39811-DI,0,19-08-2018
36980-77262-IA,0,21-05-2007
76389-35753-GD,0,19-12-2014
2756-37680-EL,1,31-03-2015
15370-87290-DH,1,08-02-2013
12110-24712-ML,0,13-09-2018
31593-64010-FJ,0,24-05-1994
32748-19361-OA,1,17-08-2016
63234-98458-BB,1,11-08-2019
4689-41727-MB,0,18-09-2014
15775-15504-OE,1,02-08-2017
17830-22772-JE,1,03-01-2017
82758-75189-AB,1,12-02-2007
83649-20011-AE,1,06-01-2008
25641-89098-HJ,0,20-02-2019
13298-60809-IJ,0,26-01-2011
41244-73325-BB,0,01-11-2017
35038-82443-OB,1,23-05-2018
98698-28780-EO,0,01-08-2019
49893-45435-OO,1,08-11-2018
19163-76771-GD,0,21-01-1993
70823-58497-JK,0,07-12-1968
58981-18748-BG,1,27-08-2009
17509-33752-IB,0,30-05-1997
31689-81789-FO,0,15-05-2019
64087-98071-BA,1,03-09-2002
91884-26257-OB,1,31-08-2018
66708-50972-MD,0,25-07-2019
51460-62495-DK,0,27-12-2016
35439-34324-LB,0,08-04-2003
46585-19030-HH,0,03-08-2016
86023-61210-BO,1,07-06-2017
51168-55040-BB,1,29-01-2007
30310-38721-MB,1,11-08-2011
16586-78071-DL,0,24-08-2019
54100-68139-HB,1,26-04-2000
87090-77125-LI,1,07-01-2012
47675-33240-AO,0,19-06-2013
86093-87171-LD,1,07-08-2019
81711-59120-OF,1,25-08-2016
90640-8573-LM,1,04-01-2009
24030-23556-MB,0,23-10-2015
1325-52359-LK,1,11-06-2019
2848-42223-HK,0,19-04-2007
39519-81872-BE,1,19-10-2005
76187-44843-HA,0,16-12-2015
29699-90997-BB,0,06-08-2013
78370-84556-OE,1,04-07-1976
87623-53451-BK,0,07-01-1989
48072-18201-GH,0,21-07-2019
45933-8767-DO,0,23-05-2016
7697-7491-EK,0,25-04-2016
7480-46349-MB,1,02-03-2011
84388-61065-IM,0,23-08-2017
5034-78292-II,0,11-03-2018
30313-94467-II,0,12-02-2019
